,team_short_display_name,game_id,starting_lineup,athlete_display_name,min,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,season,season_type,game_date,FGM,FGA,3PM,3PA,FTM,FTA,largest_lead,home_away,opponent_id,opponent_abbrev
12,Auburn,401258718,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Devan Cambridge,21,0,4,4,0,1,0,0,3,15,True,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2020-12-31,5,6,5,6,0,0,1.0,AWAY,8,ARK
13,Auburn,401258718,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Allen Flanigan,29,3,7,10,3,0,0,5,3,19,True,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2020-12-31,6,11,3,7,4,5,1.0,AWAY,8,ARK
14,Auburn,401258718,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Justin Powell,32,2,4,6,9,2,0,7,2,4,True,False,False,False,24.0,4432250,J. Powell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432250.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2020-12-31,1,8,0,3,2,3,1.0,AWAY,8,ARK
15,Auburn,401258718,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Javon Franklin,3,0,0,0,2,0,0,0,0,0,False,False,False,False,4.0,4592747,J. Franklin,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592747.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2020-12-31,0,1,0,1,0,2,1.0,AWAY,8,ARK
16,Auburn,401258718,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Chris Moore,15,1,1,2,0,0,0,0,1,2,False,False,False,False,5.0,4433200,C. Moore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433200.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2020-12-31,0,1,0,1,2,2,1.0,AWAY,8,ARK
17,Auburn,401258718,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Dylan Cardwell,16,1,3,4,0,0,0,1,2,4,False,False,False,False,44.0,4433174,D. Cardwell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433174.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2020-12-31,2,3,0,0,0,0,1.0,AWAY,8,ARK
18,Auburn,401258718,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Babatunde Akingbola,12,0,1,1,0,0,3,0,3,2,False,False,False,False,13.0,4431873,B. Akingbola,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431873.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2020-12-31,1,1,0,0,0,0,1.0,AWAY,8,ARK
19,Auburn,401258718,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Jamal Johnson,23,0,1,1,0,3,0,0,3,21,False,False,False,False,1.0,4278281,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278281.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2020-12-31,7,11,5,7,2,2,1.0,AWAY,8,ARK
20,Auburn,401258724,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",JT Thor,28,2,3,5,1,1,0,2,2,10,True,False,False,False,10.0,4702233,J. Thor,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702233.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-02,5,8,0,1,0,0,1.0,HOME,245,TA&M
21,Auburn,401258724,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Jaylin Williams,20,1,1,2,7,2,0,2,3,3,True,False,False,False,23.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-02,1,3,1,3,0,0,1.0,HOME,245,TA&M
22,Auburn,401258724,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Devan Cambridge,27,0,6,6,2,1,0,2,3,9,True,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-02,3,8,1,5,2,2,1.0,HOME,245,TA&M
23,Auburn,401258724,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Allen Flanigan,36,0,3,3,4,2,0,6,1,16,True,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-02,6,11,4,7,0,0,1.0,HOME,245,TA&M
24,Auburn,401258724,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Justin Powell,21,1,3,4,2,2,0,1,0,2,True,False,False,False,24.0,4432250,J. Powell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432250.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-02,0,5,0,3,2,2,1.0,HOME,245,TA&M
25,Auburn,401258724,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Javon Franklin,8,0,1,1,0,0,1,0,0,0,False,False,False,False,4.0,4592747,J. Franklin,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592747.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-02,0,2,0,0,0,0,1.0,HOME,245,TA&M
26,Auburn,401258724,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Chris Moore,11,0,0,0,0,0,0,0,1,0,False,False,False,False,5.0,4433200,C. Moore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433200.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-02,0,1,0,0,0,0,1.0,HOME,245,TA&M
27,Auburn,401258724,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Dylan Cardwell,11,3,3,6,0,0,0,1,3,2,False,False,False,False,44.0,4433174,D. Cardwell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433174.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-02,1,1,0,0,0,0,1.0,HOME,245,TA&M
28,Auburn,401258724,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Babatunde Akingbola,13,1,0,1,0,0,1,1,0,4,False,False,False,False,13.0,4431873,B. Akingbola,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431873.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-02,2,2,0,0,0,2,1.0,HOME,245,TA&M
29,Auburn,401258724,"{'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Justin Powell', 'Jaylin Williams'}",Jamal Johnson,25,0,0,0,0,1,1,1,1,20,False,False,False,False,1.0,4278281,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278281.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-02,6,16,5,14,3,3,1.0,HOME,245,TA&M
30,Auburn,401258731,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Jaylin Williams'}",JT Thor,24,2,3,5,1,1,0,1,2,9,True,False,False,False,10.0,4702233,J. Thor,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702233.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-07,3,9,1,2,2,3,0.0,HOME,145,MISS
31,Auburn,401258731,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Jaylin Williams'}",Jaylin Williams,30,1,3,4,4,2,0,3,3,24,True,False,False,False,23.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-07,7,14,6,10,4,4,0.0,HOME,145,MISS
32,Auburn,401258731,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Jaylin Williams'}",Devan Cambridge,32,2,3,5,1,1,0,2,2,4,True,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-07,2,10,0,5,0,0,0.0,HOME,145,MISS
33,Auburn,401258731,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Jaylin Williams'}",Allen Flanigan,35,1,5,6,5,2,1,8,1,4,True,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-07,2,8,0,4,0,0,0.0,HOME,145,MISS
34,Auburn,401258731,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Jaylin Williams'}",Jamal Johnson,34,1,3,4,1,1,0,0,2,11,True,False,False,False,1.0,4278281,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278281.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-07,4,14,3,9,0,0,0.0,HOME,145,MISS
35,Auburn,401258731,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Jaylin Williams'}",Javon Franklin,2,0,0,0,0,0,0,0,0,0,False,False,False,False,4.0,4592747,J. Franklin,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592747.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-07,0,1,0,0,0,0,0.0,HOME,145,MISS
36,Auburn,401258731,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Jaylin Williams'}",Chris Moore,15,0,1,1,1,0,0,0,0,4,False,False,False,False,5.0,4433200,C. Moore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433200.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-07,2,2,0,0,0,0,0.0,HOME,145,MISS
37,Auburn,401258731,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Jaylin Williams'}",Dylan Cardwell,16,1,4,5,0,0,0,1,1,5,False,False,False,False,44.0,4433174,D. Cardwell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433174.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-07,2,2,0,0,1,2,0.0,HOME,145,MISS
38,Auburn,401258731,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Jaylin Williams'}",Babatunde Akingbola,7,0,0,0,0,0,1,1,3,0,False,False,False,False,13.0,4431873,B. Akingbola,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431873.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-07,0,0,0,0,0,0,0.0,HOME,145,MISS
39,Auburn,401258731,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Devan Cambridge', 'Jaylin Williams'}",Lior Berman,5,0,0,0,0,0,0,0,0,0,False,False,False,False,12.0,4592748,L. Berman,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592748.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-07,0,1,0,0,0,0,0.0,HOME,145,MISS
40,Auburn,401258734,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Sharife Cooper', 'Jaylin Williams'}",JT Thor,23,1,8,9,2,3,4,0,3,15,True,False,False,False,10.0,4702233,J. Thor,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702233.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-09,4,7,1,3,6,7,2.0,AWAY,333,ALA
41,Auburn,401258734,"{'Jamal Johnson', 'JT Thor', 'Allen Flanigan', 'Sharife Cooper', 'Jaylin Williams'}",Jaylin Williams,21,0,1,1,0,0,2,4,4,4,True,False,False,False,23.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2021,2,2021-01-09,2,6,0,4,0,0,2.0,AWAY,333,ALA
