,team_short_display_name,game_id,starting_lineup,athlete_display_name,min,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,season,season_type,game_date,FGM,FGA,3PM,3PA,FTM,FTA,largest_lead,home_away,opponent_id,opponent_abbrev
24,Auburn,401166287,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Javon Franklin,2,0,1,1,1,0,0,0,0,0,False,False,False,False,4.0,4592747,J. Franklin,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592747.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-11,0,0,0,0,0,0,25.0,AWAY,61,UGA
25,Auburn,401166287,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Jaylin Williams,3,0,0,0,0,0,0,0,1,4,False,False,False,False,23.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-11,2,2,0,0,0,0,25.0,AWAY,61,UGA
26,Auburn,401166287,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Anfernee McLemore,20,3,3,6,0,0,0,1,2,12,False,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-11,6,8,0,2,0,1,25.0,AWAY,61,UGA
27,Auburn,401166287,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Babatunde Akingbola,3,0,0,0,0,0,0,2,1,0,False,False,False,False,13.0,4431873,B. Akingbola,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431873.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-11,0,0,0,0,0,0,25.0,AWAY,61,UGA
28,Auburn,401166287,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Devan Cambridge,10,0,0,0,1,0,0,0,1,0,False,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-11,0,1,0,1,0,0,25.0,AWAY,61,UGA
29,Auburn,401166287,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Allen Flanigan,20,0,6,6,0,2,0,1,2,12,False,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-11,5,6,2,3,0,0,25.0,AWAY,61,UGA
30,Auburn,401166287,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Tyrell Jones,3,0,0,0,1,0,0,0,1,0,False,False,False,False,,4432853,T. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432853.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-11,0,2,0,1,0,0,25.0,AWAY,61,UGA
31,Auburn,401166287,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Jamal Johnson,20,1,1,2,0,0,0,0,1,6,False,False,False,False,1.0,4278281,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278281.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-11,2,4,2,3,0,0,25.0,AWAY,61,UGA
32,Auburn,401166296,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Isaac Okoro,36,1,3,4,1,3,2,3,2,13,True,False,False,False,23.0,4432822,I. Okoro,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432822.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-16,5,11,1,4,2,3,0.0,HOME,333,ALA
33,Auburn,401166296,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Danjel Purifoy,27,1,2,3,0,0,0,0,1,8,True,False,False,False,3.0,4066249,D. Purifoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066249.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-16,2,6,2,5,2,2,0.0,HOME,333,ALA
34,Auburn,401166296,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Austin Wiley,20,7,6,13,0,0,2,3,4,10,True,False,False,False,50.0,4078506,A. Wiley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4078506.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-16,2,6,0,0,6,10,0.0,HOME,333,ALA
35,Auburn,401166296,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",J'Von McCormick,23,2,4,6,3,1,0,1,5,5,True,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-16,2,8,0,3,1,2,0.0,HOME,333,ALA
36,Auburn,401166296,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Samir Doughty,31,0,0,0,3,0,0,7,5,6,True,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-16,2,11,0,2,2,3,0.0,HOME,333,ALA
37,Auburn,401166296,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Jaylin Williams,1,0,0,0,0,0,0,0,1,0,False,False,False,False,23.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-16,0,0,0,0,0,0,0.0,HOME,333,ALA
38,Auburn,401166296,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Anfernee McLemore,19,1,6,7,0,1,1,0,2,6,False,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-16,2,8,1,5,1,1,0.0,HOME,333,ALA
39,Auburn,401166296,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Babatunde Akingbola,1,0,0,0,0,0,0,0,1,0,False,False,False,False,13.0,4431873,B. Akingbola,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431873.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-16,0,1,0,1,0,0,0.0,HOME,333,ALA
40,Auburn,401166296,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Devan Cambridge,9,1,3,4,0,1,0,2,2,0,False,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-16,0,2,0,1,0,2,0.0,HOME,333,ALA
41,Auburn,401166296,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Allen Flanigan,15,0,4,4,0,0,1,3,2,6,False,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-16,2,4,0,1,2,3,0.0,HOME,333,ALA
42,Auburn,401166296,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Tyrell Jones,2,0,0,0,1,0,0,1,2,0,False,False,False,False,,4432853,T. Jones,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432853.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-16,0,1,0,1,0,2,0.0,HOME,333,ALA
43,Auburn,401166296,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Jamal Johnson,16,0,1,1,0,0,1,1,4,10,False,False,False,False,1.0,4278281,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278281.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-16,3,5,3,5,1,2,0.0,HOME,333,ALA
44,Auburn,401166298,"{'Samir Doughty', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro', 'Anfernee McLemore'}",Isaac Okoro,34,2,1,3,1,1,1,0,3,7,True,False,False,False,23.0,4432822,I. Okoro,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432822.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-18,1,7,1,3,4,4,0.0,HOME,57,FLA
45,Auburn,401166298,"{'Samir Doughty', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro', 'Anfernee McLemore'}",Anfernee McLemore,19,1,3,4,0,0,1,1,3,5,True,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-18,1,3,0,2,3,5,0.0,HOME,57,FLA
46,Auburn,401166298,"{'Samir Doughty', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro', 'Anfernee McLemore'}",Austin Wiley,27,2,4,6,1,0,2,2,4,9,True,False,False,False,50.0,4078506,A. Wiley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4078506.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-18,4,10,0,0,1,2,0.0,HOME,57,FLA
47,Auburn,401166298,"{'Samir Doughty', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro', 'Anfernee McLemore'}",J'Von McCormick,32,0,1,1,2,0,0,3,1,6,True,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-18,1,7,0,3,4,6,0.0,HOME,57,FLA
48,Auburn,401166298,"{'Samir Doughty', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro', 'Anfernee McLemore'}",Samir Doughty,32,0,2,2,0,0,0,0,0,8,True,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-18,3,12,2,7,0,0,0.0,HOME,57,FLA
49,Auburn,401166298,"{'Samir Doughty', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro', 'Anfernee McLemore'}",Danjel Purifoy,29,2,2,4,2,1,0,1,0,10,False,False,False,False,3.0,4066249,D. Purifoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066249.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-18,3,11,1,6,3,4,0.0,HOME,57,FLA
50,Auburn,401166298,"{'Samir Doughty', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro', 'Anfernee McLemore'}",Devan Cambridge,7,0,0,0,0,1,0,1,1,2,False,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-18,1,3,0,1,0,0,0.0,HOME,57,FLA
51,Auburn,401166298,"{'Samir Doughty', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro', 'Anfernee McLemore'}",Allen Flanigan,11,1,3,4,0,1,0,0,0,0,False,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-18,0,1,0,0,0,0,0.0,HOME,57,FLA
52,Auburn,401166298,"{'Samir Doughty', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro', 'Anfernee McLemore'}",Jamal Johnson,9,1,0,1,1,0,0,0,1,0,False,False,False,False,1.0,4278281,J. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278281.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-18,0,1,0,1,0,0,0.0,HOME,57,FLA
53,Auburn,401166308,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Isaac Okoro,30,1,2,3,7,0,0,1,2,8,True,False,False,False,23.0,4432822,I. Okoro,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432822.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-23,3,7,0,1,2,2,21.0,AWAY,2579,SC
54,Auburn,401166308,"{'Samir Doughty', 'Danjel Purifoy', 'Austin Wiley', ""J'Von McCormick"", 'Isaac Okoro'}",Danjel Purifoy,23,1,2,3,1,1,0,2,2,4,True,False,False,False,3.0,4066249,D. Purifoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066249.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2020,2,2020-01-23,0,4,0,4,4,4,21.0,AWAY,2579,SC
