,team_short_display_name,game_id,starting_lineup,athlete_display_name,min,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,season,season_type,game_date,FGM,FGA,3PM,3PA,FTM,FTA,largest_lead,home_away,opponent_id,opponent_abbrev
11,Auburn,401082941,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Anfernee McLemore,13,0,2,2,0,1,0,0,4,4,True,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-16,1,3,0,2,2,2,11.0,HOME,238,VAN
12,Auburn,401082941,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Jared Harper,36,0,3,3,8,3,0,1,2,16,True,False,False,False,1.0,4066248,J. Harper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066248.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-16,4,10,3,8,5,8,11.0,HOME,238,VAN
13,Auburn,401082941,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Samir Doughty,16,0,1,1,0,0,0,1,2,0,True,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-16,0,0,0,0,0,2,11.0,HOME,238,VAN
14,Auburn,401082941,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Bryce Brown,33,2,0,2,0,1,0,1,2,14,True,False,False,False,2.0,3908521,B. Brown,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908521.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-16,4,11,3,6,3,3,11.0,HOME,238,VAN
15,Auburn,401082941,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Danjel Purifoy,9,0,0,0,0,1,0,0,1,2,False,False,False,False,3.0,4066249,D. Purifoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066249.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-16,1,4,0,2,0,0,11.0,HOME,238,VAN
16,Auburn,401082941,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Horace Spencer,14,1,2,3,0,1,0,0,1,2,False,False,False,False,0.0,3908520,H. Spencer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908520.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-16,1,4,0,0,0,0,11.0,HOME,238,VAN
17,Auburn,401082941,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Austin Wiley,11,0,1,1,0,0,0,1,2,0,False,False,False,False,50.0,4078506,A. Wiley,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4078506.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-16,0,4,0,0,0,0,11.0,HOME,238,VAN
18,Auburn,401082941,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",J'Von McCormick,7,0,1,1,0,0,1,0,0,0,False,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-16,0,0,0,0,0,0,11.0,HOME,238,VAN
19,Auburn,401082941,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Malik Dunbar,30,2,3,5,0,0,2,1,3,13,False,False,False,False,4.0,4278055,M. Dunbar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278055.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-16,4,7,2,4,3,4,11.0,HOME,238,VAN
20,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Chuma Okeke,29,3,2,5,2,4,1,1,1,9,True,False,False,False,5.0,4278052,C. Okeke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278052.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,4,7,1,1,0,0,26.0,AWAY,333,ALA
21,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Anfernee McLemore,22,0,2,2,1,0,0,2,2,10,True,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,4,9,2,4,0,0,26.0,AWAY,333,ALA
22,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Jared Harper,32,1,1,2,5,2,0,1,0,19,True,False,False,False,1.0,4066248,J. Harper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066248.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,5,11,3,6,6,7,26.0,AWAY,333,ALA
23,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Samir Doughty,22,1,2,3,0,2,1,1,4,7,True,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,3,6,1,2,0,0,26.0,AWAY,333,ALA
24,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Bryce Brown,33,0,3,3,1,0,0,5,1,23,True,False,False,False,2.0,3908521,B. Brown,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908521.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,8,12,5,7,2,3,26.0,AWAY,333,ALA
25,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Myles Parker,0,0,0,0,0,0,0,0,0,0,False,False,False,False,20.0,4395710,M. Parker,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395710.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,0,0,0,0,0,0,26.0,AWAY,333,ALA
26,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Danjel Purifoy,15,2,2,4,1,0,0,0,3,7,False,False,False,False,3.0,4066249,D. Purifoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066249.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,2,3,1,2,2,2,26.0,AWAY,333,ALA
27,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Cole Blackstock,0,0,0,0,0,0,0,0,0,0,False,False,False,False,41.0,3947519,C. Blackstock,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3947519.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,0,0,0,0,0,0,26.0,AWAY,333,ALA
28,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Horace Spencer,15,1,4,5,1,3,1,0,5,4,False,False,False,False,0.0,3908520,H. Spencer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908520.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,2,4,0,0,0,0,26.0,AWAY,333,ALA
29,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Chase Maasdorp,0,0,0,0,0,0,0,0,0,0,False,False,False,False,33.0,4403231,C. Maasdorp,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4403231.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,0,0,0,0,0,0,26.0,AWAY,333,ALA
30,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",J'Von McCormick,11,0,0,0,4,1,0,0,1,2,False,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,1,3,0,0,0,0,26.0,AWAY,333,ALA
31,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Malik Dunbar,21,0,4,4,0,1,0,2,1,3,False,False,False,False,4.0,4278055,M. Dunbar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278055.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,1,3,0,0,1,2,26.0,AWAY,333,ALA
32,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Devontae Williams,0,0,0,0,0,0,0,0,0,0,False,False,False,False,21.0,4278054,D. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278054.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,0,0,0,0,0,0,26.0,AWAY,333,ALA
33,Auburn,401082965,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Will Macoy,0,0,0,0,0,0,0,0,0,0,False,False,False,False,21.0,4066252,W. Macoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066252.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-03,0,0,0,0,0,0,26.0,AWAY,333,ALA
34,Auburn,401082972,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Chuma Okeke,32,7,7,14,3,1,1,2,1,17,True,False,False,False,5.0,4278052,C. Okeke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278052.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-06,6,11,1,1,4,4,6.0,HOME,333,ALA
35,Auburn,401082972,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Anfernee McLemore,24,0,2,2,1,1,2,2,2,5,True,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-06,2,7,1,4,0,0,6.0,HOME,333,ALA
36,Auburn,401082972,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Jared Harper,36,0,2,2,1,3,0,2,3,16,True,False,False,False,1.0,4066248,J. Harper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066248.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-06,6,13,1,4,3,5,6.0,HOME,333,ALA
37,Auburn,401082972,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Samir Doughty,22,2,3,5,1,3,0,3,3,7,True,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-06,2,5,1,2,2,2,6.0,HOME,333,ALA
38,Auburn,401082972,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Bryce Brown,30,0,1,1,1,1,0,2,2,7,True,False,False,False,2.0,3908521,B. Brown,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908521.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-06,2,10,2,10,1,2,6.0,HOME,333,ALA
39,Auburn,401082972,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Danjel Purifoy,8,0,2,2,0,0,0,0,0,0,False,False,False,False,3.0,4066249,D. Purifoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066249.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-06,0,0,0,0,0,0,6.0,HOME,333,ALA
40,Auburn,401082972,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Horace Spencer,16,1,0,1,0,0,0,0,0,2,False,False,False,False,0.0,3908520,H. Spencer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908520.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-06,1,4,0,0,0,0,6.0,HOME,333,ALA
41,Auburn,401082972,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",J'Von McCormick,14,0,0,0,0,0,0,0,1,4,False,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-06,2,3,0,0,0,0,6.0,HOME,333,ALA
42,Auburn,401082972,"{'Bryce Brown', 'Samir Doughty', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Malik Dunbar,18,1,3,4,1,2,0,1,1,8,False,False,False,False,4.0,4278055,M. Dunbar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278055.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-06,3,7,1,4,1,1,6.0,HOME,333,ALA
43,Auburn,401082996,"{'Bryce Brown', 'Horace Spencer', 'Malik Dunbar', 'Jared Harper', 'Chuma Okeke'}",Chuma Okeke,36,1,4,5,1,4,1,2,2,22,True,False,False,False,5.0,4278052,C. Okeke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278052.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-09,9,14,3,5,1,1,6.0,AWAY,2633,TENN
44,Auburn,401082996,"{'Bryce Brown', 'Horace Spencer', 'Malik Dunbar', 'Jared Harper', 'Chuma Okeke'}",Horace Spencer,19,3,2,5,0,0,2,0,3,2,True,False,False,False,0.0,3908520,H. Spencer,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908520.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-09,0,1,0,0,2,2,6.0,AWAY,2633,TENN
45,Auburn,401082996,"{'Bryce Brown', 'Horace Spencer', 'Malik Dunbar', 'Jared Harper', 'Chuma Okeke'}",Malik Dunbar,20,0,3,3,2,2,0,0,0,5,True,False,False,False,4.0,4278055,M. Dunbar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278055.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-09,1,3,1,2,2,4,6.0,AWAY,2633,TENN
46,Auburn,401082996,"{'Bryce Brown', 'Horace Spencer', 'Malik Dunbar', 'Jared Harper', 'Chuma Okeke'}",Jared Harper,31,1,2,3,8,1,0,2,3,16,True,False,False,False,1.0,4066248,J. Harper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066248.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-09,5,13,2,7,4,4,6.0,AWAY,2633,TENN
47,Auburn,401082996,"{'Bryce Brown', 'Horace Spencer', 'Malik Dunbar', 'Jared Harper', 'Chuma Okeke'}",Bryce Brown,33,0,3,3,2,2,0,1,1,16,True,False,False,False,2.0,3908521,B. Brown,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3908521.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-09,4,10,4,9,4,5,6.0,AWAY,2633,TENN
48,Auburn,401082996,"{'Bryce Brown', 'Horace Spencer', 'Malik Dunbar', 'Jared Harper', 'Chuma Okeke'}",Anfernee McLemore,22,0,2,2,0,0,0,0,3,7,False,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-09,2,4,1,3,2,2,6.0,AWAY,2633,TENN
49,Auburn,401082996,"{'Bryce Brown', 'Horace Spencer', 'Malik Dunbar', 'Jared Harper', 'Chuma Okeke'}",Danjel Purifoy,4,0,1,1,0,0,0,0,0,0,False,False,False,False,3.0,4066249,D. Purifoy,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066249.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-09,0,2,0,2,0,0,6.0,AWAY,2633,TENN
50,Auburn,401082996,"{'Bryce Brown', 'Horace Spencer', 'Malik Dunbar', 'Jared Harper', 'Chuma Okeke'}",J'Von McCormick,15,0,0,0,1,1,0,0,2,7,False,False,False,False,5.0,4395709,J. McCormick,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4395709.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-09,3,4,0,1,1,2,6.0,AWAY,2633,TENN
51,Auburn,401082996,"{'Bryce Brown', 'Horace Spencer', 'Malik Dunbar', 'Jared Harper', 'Chuma Okeke'}",Samir Doughty,20,1,3,4,2,1,0,0,2,9,False,False,False,False,10.0,3913188,S. Doughty,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/3913188.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-03-09,2,5,2,5,3,4,6.0,AWAY,2633,TENN
52,Auburn,401083017,"{'Bryce Brown', 'Malik Dunbar', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Chuma Okeke,29,0,4,4,5,1,3,2,1,11,True,False,False,False,5.0,4278052,C. Okeke,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278052.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-21,4,8,3,5,0,0,32.0,AWAY,8,ARK
53,Auburn,401083017,"{'Bryce Brown', 'Malik Dunbar', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Anfernee McLemore,17,2,4,6,1,0,2,2,4,13,True,False,False,False,24.0,4066253,A. McLemore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4066253.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-21,5,7,2,3,1,2,32.0,AWAY,8,ARK
54,Auburn,401083017,"{'Bryce Brown', 'Malik Dunbar', 'Jared Harper', 'Anfernee McLemore', 'Chuma Okeke'}",Malik Dunbar,22,0,5,5,3,2,0,2,2,8,True,False,False,False,4.0,4278055,M. Dunbar,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4278055.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2019,2,2019-02-21,3,8,2,5,0,0,32.0,AWAY,8,ARK
