,team_short_display_name,game_id,starting_lineup,athlete_display_name,min,oreb,dreb,reb,ast,stl,blk,to,pf,pts,starter,ejected,did_not_play,active,athlete_jersey,athlete_id,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_name,team_logo,team_id,team_abbreviation,team_color,season,season_type,game_date,FGM,FGA,3PM,3PA,FTM,FTA,largest_lead,home_away,opponent_id,opponent_abbrev
24,Auburn,401364855,"{'Walker Kessler', 'Zep Jasper', 'Devan Cambridge', 'K.D. Johnson', 'Jabari Smith'}",Zep Jasper,21,0,0,0,4,1,0,1,3,4,True,False,False,False,12.0,4311618,Z. Jasper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4311618.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-09,1,4,0,3,2,2,13.0,AWAY,57,FLA
25,Auburn,401364855,"{'Walker Kessler', 'Zep Jasper', 'Devan Cambridge', 'K.D. Johnson', 'Jabari Smith'}",Chris Moore,3,0,1,1,0,1,1,0,0,0,False,False,False,False,5.0,4433200,C. Moore,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433200.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-09,0,0,0,0,0,0,13.0,AWAY,57,FLA
26,Auburn,401364855,"{'Walker Kessler', 'Zep Jasper', 'Devan Cambridge', 'K.D. Johnson', 'Jabari Smith'}",Jaylin Williams,21,0,3,3,1,0,2,2,2,14,False,False,False,False,2.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-09,5,6,1,2,3,3,13.0,AWAY,57,FLA
27,Auburn,401364855,"{'Walker Kessler', 'Zep Jasper', 'Devan Cambridge', 'K.D. Johnson', 'Jabari Smith'}",Dylan Cardwell,14,3,4,7,1,1,2,0,3,0,False,False,False,False,44.0,4433174,D. Cardwell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433174.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-09,0,1,0,0,0,0,13.0,AWAY,57,FLA
28,Auburn,401364855,"{'Walker Kessler', 'Zep Jasper', 'Devan Cambridge', 'K.D. Johnson', 'Jabari Smith'}",Lior Berman,6,0,0,0,0,1,0,1,0,0,False,False,False,False,24.0,4592748,L. Berman,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592748.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-09,0,1,0,1,0,0,13.0,AWAY,57,FLA
29,Auburn,401364855,"{'Walker Kessler', 'Zep Jasper', 'Devan Cambridge', 'K.D. Johnson', 'Jabari Smith'}",Wendell Green Jr.,25,0,3,3,4,1,0,5,1,13,False,False,False,False,1.0,4433198,W. Green Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433198.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-09,5,10,2,4,1,2,13.0,AWAY,57,FLA
30,Auburn,401364855,"{'Walker Kessler', 'Zep Jasper', 'Devan Cambridge', 'K.D. Johnson', 'Jabari Smith'}",Allen Flanigan,20,0,3,3,1,1,0,2,1,8,False,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-09,4,5,0,1,0,0,13.0,AWAY,57,FLA
31,Auburn,401364861,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Walker Kessler,12,1,1,2,1,0,0,3,5,2,True,False,False,False,13.0,4433136,W. Kessler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433136.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-12,1,1,0,0,0,0,14.0,HOME,333,ALA
32,Auburn,401364861,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Jabari Smith,34,1,6,7,1,2,4,2,3,25,True,False,False,False,10.0,4432639,J. Smith,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432639.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-12,8,14,3,6,6,10,14.0,HOME,333,ALA
33,Auburn,401364861,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Allen Flanigan,26,0,4,4,1,0,0,2,3,10,True,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-12,3,6,0,1,4,4,14.0,HOME,333,ALA
34,Auburn,401364861,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",K.D. Johnson,32,1,7,8,3,3,0,1,2,13,True,False,False,False,0.0,4432363,K. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432363.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-12,5,12,1,5,2,6,14.0,HOME,333,ALA
35,Auburn,401364861,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Zep Jasper,14,1,1,2,0,0,0,1,2,0,True,False,False,False,12.0,4311618,Z. Jasper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4311618.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-12,0,1,0,1,0,0,14.0,HOME,333,ALA
36,Auburn,401364861,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Jaylin Williams,16,1,3,4,1,1,2,1,2,2,False,False,False,False,2.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-12,1,5,0,1,0,0,14.0,HOME,333,ALA
37,Auburn,401364861,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Dylan Cardwell,18,2,4,6,0,0,4,1,2,6,False,False,False,False,44.0,4433174,D. Cardwell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433174.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-12,3,4,0,0,0,0,14.0,HOME,333,ALA
38,Auburn,401364861,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Devan Cambridge,14,1,4,5,0,0,1,1,2,4,False,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-12,2,3,0,1,0,0,14.0,HOME,333,ALA
39,Auburn,401364861,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Lior Berman,2,0,0,0,0,0,0,0,0,0,False,False,False,False,24.0,4592748,L. Berman,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592748.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-12,0,1,0,1,0,0,14.0,HOME,333,ALA
40,Auburn,401364861,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Wendell Green Jr.,32,0,3,3,4,3,0,0,3,19,False,False,False,False,1.0,4433198,W. Green Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433198.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-12,7,20,3,10,2,2,14.0,HOME,333,ALA
41,Auburn,401364868,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Walker Kessler,33,5,5,10,1,4,7,0,3,20,True,False,False,False,13.0,4433136,W. Kessler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433136.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-16,9,11,0,1,2,2,11.0,HOME,145,MISS
42,Auburn,401364868,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Jabari Smith,33,0,3,3,1,1,0,2,1,15,True,False,False,False,10.0,4432639,J. Smith,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432639.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-16,6,13,1,5,2,2,11.0,HOME,145,MISS
43,Auburn,401364868,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Allen Flanigan,31,0,1,1,1,0,0,1,2,6,True,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-16,3,7,0,1,0,0,11.0,HOME,145,MISS
44,Auburn,401364868,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",K.D. Johnson,27,0,3,3,2,3,0,1,3,14,True,False,False,False,0.0,4432363,K. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432363.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-16,4,8,3,7,3,4,11.0,HOME,145,MISS
45,Auburn,401364868,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Zep Jasper,21,1,0,1,3,1,0,0,1,8,True,False,False,False,12.0,4311618,Z. Jasper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4311618.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-16,3,5,2,3,0,0,11.0,HOME,145,MISS
46,Auburn,401364868,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Jaylin Williams,7,0,1,1,1,0,0,1,0,2,False,False,False,False,2.0,4431776,J. Williams,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431776.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-16,1,2,0,0,0,0,11.0,HOME,145,MISS
47,Auburn,401364868,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Dylan Cardwell,7,0,0,0,2,0,2,0,1,0,False,False,False,False,44.0,4433174,D. Cardwell,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433174.png,Center,C,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-16,0,1,0,0,0,0,11.0,HOME,145,MISS
48,Auburn,401364868,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Devan Cambridge,12,1,0,1,0,0,0,0,1,1,False,False,False,False,35.0,4592749,D. Cambridge,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592749.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-16,0,3,0,3,1,2,11.0,HOME,145,MISS
49,Auburn,401364868,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Wendell Green Jr.,29,0,5,5,7,1,0,1,3,14,False,False,False,False,1.0,4433198,W. Green Jr.,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433198.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-16,3,8,2,5,6,6,11.0,HOME,145,MISS
50,Auburn,401364878,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Walker Kessler,27,2,4,6,1,1,6,0,1,15,True,False,False,False,13.0,4433136,W. Kessler,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433136.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-20,7,11,0,3,1,2,26.0,AWAY,61,UGA
51,Auburn,401364878,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Jabari Smith,23,1,6,7,3,0,1,2,1,12,True,False,False,False,10.0,4432639,J. Smith,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432639.png,Forward,F,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-20,5,10,2,6,0,0,26.0,AWAY,61,UGA
52,Auburn,401364878,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Allen Flanigan,24,0,4,4,3,1,0,2,3,10,True,False,False,False,22.0,4432874,A. Flanigan,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432874.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-20,3,6,2,3,2,2,26.0,AWAY,61,UGA
53,Auburn,401364878,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",K.D. Johnson,23,2,0,2,1,2,0,0,3,12,True,False,False,False,0.0,4432363,K. Johnson,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432363.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-20,4,10,3,8,1,2,26.0,AWAY,61,UGA
54,Auburn,401364878,"{'Walker Kessler', 'Zep Jasper', 'Allen Flanigan', 'K.D. Johnson', 'Jabari Smith'}",Zep Jasper,24,0,3,3,0,1,0,0,1,3,True,False,False,False,12.0,4311618,Z. Jasper,https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4311618.png,Guard,G,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,2,AUB,03244d,2022,2,2022-01-20,1,6,1,5,0,0,26.0,AWAY,61,UGA
